,x,y,labels
7586,-60.757145,9.687571,sticky
7587,-54.122837,-4.0754924,stiff
7588,57.809006,13.531393,stil
7589,-43.897484,7.968215,sting
7590,-49.95471,19.216322,stink
7591,-50.36845,19.5126,stinks
7592,-58.7669,22.325132,stir
7593,-55.27957,-6.3799415,stitches
7594,-2.4450498,-45.00131,stock
7595,1.8961649,24.22353,stoked
7596,25.245903,-20.18239,stole
7597,25.389853,-20.410099,stolen
7598,-31.09086,-57.88656,stomach
7599,17.969568,-24.513844,stone
7600,3.3861349,11.264572,stoned
7601,-31.05795,40.659256,stones
7602,20.694843,-30.635792,stood
7603,36.18697,29.12643,stoopid
7604,51.87442,-38.255596,stop
7605,39.477383,-30.558578,stopped
7606,18.263863,-10.88655,stopping
7607,17.384096,-20.905607,stops
7608,-8.574549,-55.35183,storage
7609,34.929523,-24.677412,store
7610,-1.3632065,-46.343063,stores
7611,24.516592,-36.758636,stories
7612,-45.02494,-45.07723,storm
7613,-34.996647,-6.5197783,storms
7614,43.24457,-45.69654,story
7615,-12.439308,6.1790257,storyline
7616,35.6155,-31.647415,straight
7617,-30.686127,13.338112,stranded
7618,33.1475,-37.302353,strange
7619,4.4497757,-8.805618,strangely
7620,6.658273,-11.621012,stranger
7621,5.3897552,-11.242579,strangers
7622,-70.629456,-4.9782495,strap
7623,-23.134462,8.262001,strategy
7624,-61.797665,12.685611,straw
7625,-67.60503,22.0573,strawberries
7626,-70.36598,17.858885,strawberry
7627,-6.357886,28.590624,streak
7628,-43.92208,-43.94878,stream
7629,37.552586,-27.39377,street
7630,21.629309,-12.188134,streets
7631,9.682766,-52.885708,strength
7632,41.193974,-7.662168,stress
7633,41.2791,-7.6934004,stressed
7634,-15.186242,-6.131828,stresses
7635,17.182444,11.695178,stressful
7636,17.235533,11.044653,stressing
7637,-48.801495,-2.349644,stretch
7638,-46.726707,-3.8134,stretched
7639,-16.66297,-24.668297,strict
7640,-15.552622,-20.710562,strictly
7641,-33.40915,-31.649712,strike
7642,-33.037384,-31.826351,strikes
7643,-17.531336,41.256817,string
7644,-17.566528,41.22079,strings
7645,11.043063,-18.933964,strip
7646,-64.996,-1.7455962,stripes
7647,-13.84951,-41.90856,strive
7648,-44.397858,-18.839039,stroke
7649,-29.38279,42.315548,strokes
7650,30.041105,-46.883953,strong
7651,11.344099,-48.656235,stronger
7652,-14.288364,-14.526862,strongest
7653,-17.502584,-28.919466,strongly
7654,3.5103276,-17.663792,struck
7655,-16.340775,-19.344347,structure
7656,-18.950174,-33.282383,struggle
7657,5.139831,-13.748781,struggling
7658,4.4884763,46.220993,stuart
7659,-1.7518977,-2.644653,stubborn
7660,36.29655,-31.701868,stuck
7661,22.267681,-47.032444,student
7662,22.339151,-46.926884,students
7663,42.631958,5.4008007,studied
7664,43.944496,4.091931,studies
7665,-20.879381,17.116241,studio
7666,-23.042152,22.101944,studios
7667,45.234367,4.02967,study
7668,44.14698,4.5986156,studying
7669,55.192337,-37.24046,stuff
7670,-44.26922,23.755146,stuffed
7671,46.27645,21.489567,stuffs
7672,-32.754612,-2.573274,stumble
7673,-29.160837,3.4468565,stumbled
7674,2.7297776,-1.6807947,stunned
7675,-13.601576,5.2871094,stunning
7676,53.615173,-37.378914,stupid
7677,4.3666215,11.501845,stupidest
7678,-7.5082364,-10.770437,stupidity
7679,-0.7438893,7.591118,stupidly
7680,26.307917,-35.886475,style
7681,-22.571451,-3.4000154,styles
7682,18.093987,70.51213,su
7683,60.389687,25.449743,suan
7684,34.72223,11.2606735,sub
7685,21.667435,-42.587826,subject
7686,41.330727,5.396112,subjects
7687,0.6302467,-35.06346,submit
7688,-38.168365,-11.358374,substance
7689,19.363941,2.4483032,substitute
7690,-9.773597,-20.572577,subtle
7691,-60.521732,29.631409,subway
7692,-13.307078,-15.035263,succeed
7693,-14.869438,-2.852098,succeeded
7694,-13.146224,-41.26848,success
7695,-11.75374,-42.314323,successful
7696,-21.184475,-12.753986,successfully
7697,46.205044,-17.9908,suck
7698,45.659325,-14.468026,sucked
7699,5.917673,9.716914,sucker
7700,9.925136,6.892387,sucking
7701,46.38339,-18.11121,sucks
7702,44.1817,21.35205,sucky
7703,27.070328,-30.320448,sudden
7704,30.502354,-30.84051,suddenly
7705,0.17642878,11.407431,sue
7706,-28.065868,-46.143818,suffer
7707,-45.34227,-18.78656,suffered
7708,-28.200617,-46.025555,suffering
7709,-14.362316,-2.264339,suffice
7710,-15.710981,-15.995259,sufficient
7711,-71.722664,18.78972,sugar
7712,-29.386627,45.36787,sugarcult
7713,-7.6747003,-39.773468,suggest
7714,12.367894,-8.47947,suggested
7715,-10.417698,-0.030621123,suggestion
7716,3.4367723,-25.57051,suggestions
7717,-17.822603,-36.20897,suggests
7718,-31.982359,-38.502895,suicidal
7719,-30.55574,-28.573565,suicide
7720,-70.53813,-8.087116,suit
7721,-14.081259,-5.5963635,suitable
7722,-25.271517,12.177265,suite
7723,-68.414734,-6.0446315,suits
7724,58.584835,9.7801895,sum
7725,22.09842,1.1085902,summary
7726,45.385826,-31.718952,summer
7727,10.823812,24.222921,summers
7728,17.425573,32.4605,summit
7729,55.708675,21.78712,summore
7730,47.943035,25.920774,sumone
7731,-1.4659042,-0.4041757,sums
7732,43.87264,29.818186,sumthin
7733,47.40949,26.859098,sumthing
7734,48.342422,25.88075,sumtimes
7735,22.171366,-62.568684,sun
7736,-58.112095,-3.8363097,sunburn
7737,44.49876,-25.366394,sunday
7738,4.198047,25.504423,sundays
7739,-20.239292,40.41213,sung
7740,-71.892204,-4.5600643,sunglasses
7741,-47.359215,-43.733303,sunlight
7742,-50.283203,-40.236595,sunny
7743,-48.409576,-42.589653,sunrise
7744,-48.679054,-42.43941,sunset
7745,-48.260654,-42.001778,sunshine
7746,20.615465,24.77815,sup
7747,53.923393,-18.387232,super
7748,-14.0479145,5.742737,superb
7749,-10.31825,-13.241352,superficial
7750,-26.777082,27.406443,superhero
7751,-17.673187,-14.134174,superior
7752,-35.800697,18.08743,superman
7753,-63.20553,29.431168,supper
7754,-44.70701,14.566871,supplies
7755,-27.718899,-1.4274437,supply
7756,19.393202,-46.603745,support
7757,-44.551678,-31.181772,supported
7758,-44.910294,-31.111029,supporters
7759,-44.215836,-31.62903,supporting
7760,-7.549768,-3.689658,supportive
7761,-42.39119,-32.473423,supports
7762,36.076035,-40.691685,suppose
7763,44.743378,-35.162827,supposed
7764,25.858644,-17.782991,supposedly
7765,-42.53761,-30.983494,supreme
7766,10.182276,23.67836,suprise
7767,10.641516,16.071974,suprised
7768,7.6504536,19.845816,suprisingly
7769,53.547718,-39.54517,sure
7770,13.310453,-48.47958,surely
7771,2.2561274,16.620796,surf
7772,-42.090343,-43.89824,surface
7773,2.2503786,16.603838,surfing
7774,-43.183167,-19.130297,surgery
7775,29.59616,-17.128258,surprise
7776,29.515732,-16.966513,surprised
7777,-9.651614,3.3497083,surprises
7778,3.869218,-2.8221948,surprising
7779,18.892525,-3.403493,surprisingly
7780,-32.211605,-14.142689,surrender
7781,-33.925392,-3.6288042,surround
7782,-40.195625,-45.684532,surrounded
7783,-40.042576,-45.63392,surrounding
7784,-11.423981,-4.2349467,surroundings
7785,1.0236162,-24.571619,survey
7786,-14.087806,-15.811452,survival
7787,13.436378,-48.632538,survive
7788,0.049935542,-13.453818,survived
7789,-21.029533,25.13448,survivor
7790,6.912237,46.710464,susan
7791,-62.48645,28.49716,sushi
7792,-18.604713,-7.643289,suspect
7793,-10.838635,3.1296382,suspended
7794,-18.85256,3.082307,suspicious
7795,46.517525,19.817669,sux
7796,-50.7151,-10.32873,swallow
7797,-48.262,-10.27465,swallowed
7798,-37.982998,16.37578,swam
7799,39.87226,21.19771,sway
7800,44.679394,-16.703297,swear
7801,1.498815,7.8293242,swearing
7802,-57.414196,1.4530911,sweat
7803,-71.984024,-5.8452287,sweater
7804,-58.126938,1.377401,sweating
7805,-71.274574,-4.9133363,sweatshirt
7806,-57.999474,1.5414375,sweaty
7807,-41.412987,42.958817,sweden
7808,-39.960014,-1.572273,sweep
7809,51.67866,-28.905655,sweet
7810,6.952873,36.838154,sweetest
7811,-11.504317,12.473435,sweetheart
7812,20.467884,28.380278,sweetie
7813,-65.122314,19.709942,sweets
7814,-58.089836,-3.8635554,swell
7815,-39.979565,-1.6635864,swept
7816,-31.436848,1.4917948,swift
7817,38.90699,-24.777302,swim
7818,38.891575,-24.848803,swimming
7819,17.276125,-19.503677,swing
7820,-45.78911,2.7552283,swinging
7821,-36.81977,12.7958975,swings
7822,-60.93845,26.43134,swiss
7823,8.0051365,-26.724592,switch
7824,8.047573,-26.8095,switched
7825,-29.302439,45.734318,switchfoot
7826,-22.619524,1.0736579,switching
7827,-56.827244,-8.091644,swollen
7828,-55.19325,-19.13867,sword
7829,-40.059757,8.360668,swords
7830,-2.8457448,2.3193915,swore
7831,-14.875575,36.76884,sworn
7832,0.93385166,42.035877,sydney
7833,36.869682,19.636927,syf
7834,-0.31263912,43.33575,sylvia
7835,-33.730793,25.604958,symbol
7836,-5.8499813,-10.184463,sympathy
7837,-21.56427,40.24625,symphony
7838,-42.698193,-16.672983,symptoms
7839,-40.31168,-15.593316,syndrome
7840,-8.963031,-50.00458,systems
7841,56.137222,-23.92464,ta
7842,2.5864608,-30.737015,tab
7843,15.403735,39.04588,tabby
7844,22.605398,-29.86733,table
7845,16.345377,-16.459528,tables
7846,-35.36892,12.735373,tackle
7847,-60.099712,29.521832,taco
7848,-22.672073,8.538616,tactics
7849,11.292003,14.845579,tad
7850,22.651642,57.600483,tag
7851,5.2821836,-31.93033,tagboard
7852,1.7445496,-32.114185,tags
7853,56.781296,24.181538,tahan
7854,14.404223,18.595762,taht
7855,40.639004,53.172485,tai
7856,-49.095936,4.0897784,tail
7857,28.065842,43.515865,tak
7858,35.588394,-43.472256,taken
7859,33.629173,-43.37692,takes
7860,44.113453,29.15526,takin
7861,45.39636,-39.984886,taking
7862,63.48879,49.900913,talaga
7863,-29.075396,29.97437,tale
7864,0.0074203135,32.719967,talent
7865,-13.928212,4.4700418,talented
7866,-10.141385,-18.4082,talents
7867,-25.789736,31.470337,tales
7868,55.507637,-32.61255,talk
7869,-6.3874297,-2.1246,talkative
7870,58.016838,-28.35497,talked
7871,41.746708,27.451689,talkin
7872,55.222935,-32.50785,talking
7873,41.35124,-19.649147,talks
7874,17.742954,-26.044863,tall
7875,-54.270874,15.488189,taller
7876,-14.335593,56.98854,tampa
7877,35.677547,45.483356,tan
7878,-70.67102,-6.683408,tank
7879,-55.389977,11.738847,tanned
7880,-58.15177,4.937485,tanning
7881,5.4119525,42.003307,tanya
7882,58.422245,50.40415,tao
7883,-49.636448,0.12315542,tap
7884,26.949047,-22.665558,tape
7885,-13.164271,22.510532,taped
7886,-20.716534,20.813038,tapes
7887,63.61604,49.141457,tapos
7888,15.915392,51.191998,tara
7889,-0.74389154,-44.173935,target
7890,-8.114695,-35.660038,task
7891,-13.808334,-7.590369,tasks
7892,-72.12818,19.598028,taste
7893,-70.10798,24.08716,tasted
7894,-70.776505,18.31567,tastes
7895,-68.12346,26.606298,tasty
7896,61.380383,14.464512,tat
7897,24.125956,27.35561,tata
7898,52.14364,21.900883,tats
7899,-56.719814,12.915272,tattoo
7900,-56.88072,13.612656,tattoos
7901,45.48715,-1.518317,taught
7902,-24.048462,-40.390976,tax
7903,-23.96331,-40.59583,taxes
7904,35.42812,37.66404,taxi
7905,21.481552,40.595135,tay
7906,62.552338,-0.26655954,taylor
7907,53.678516,36.416912,taz
7908,25.611923,24.532759,tc
7909,18.136068,68.14845,te
7910,-72.96548,18.553638,tea
7911,45.360035,-1.3404795,teach
7912,46.400482,2.320573,teacher
7913,22.534256,-46.89263,teachers
7914,-17.162556,-24.559607,teaches
7915,45.432156,-1.4487118,teaching
7916,33.196205,-26.72434,team
7917,-13.726695,50.947803,teams
7918,20.039532,-55.948635,tear
7919,-48.903206,-9.35672,tearing
7920,20.468786,-57.2382,tears
7921,9.598378,12.345499,tease
7922,-0.5503135,8.182894,teasing
7923,-3.2196047,-36.9855,tech
7924,-5.5615606,-36.123463,technical
7925,14.662081,-5.5860434,technically
7926,-6.5310984,-26.619864,technique
7927,-6.542575,-26.599953,techniques
7928,-22.851469,40.45359,techno
7929,-8.907328,-50.042686,technology
7930,-23.511185,16.328262,techtv
7931,-3.1719513,46.43948,ted
7932,-43.607628,23.070503,teddy
7933,-13.37501,-7.2852287,tedious
7934,-70.46537,-6.0557213,tee
7935,-11.215796,19.010004,teehee
7936,7.2292724,-18.034058,teen
7937,7.176273,-17.926298,teenage
7938,7.0560617,-17.452686,teenager
7939,-10.266012,-27.92799,teenagers
7940,-10.266208,-27.910841,teens
7941,-31.651806,-56.525387,teeth
7942,26.333212,10.413885,teh
7943,-23.5947,4.5382557,telephone
7944,10.170425,-30.21116,television
7945,53.656616,-38.921078,tell
7946,44.78692,30.010008,tellin
7947,44.749344,-20.546997,telling
7948,30.39475,-37.918526,tells
7949,39.620953,15.856373,temper
7950,-51.53851,-38.23483,temperature
7951,6.903729,-34.359142,template
7952,4.6505284,-32.353607,templates
7953,-27.72253,15.123261,temple
7954,-20.406425,2.4796655,temporarily
7955,-36.33795,-15.815717,temporary
7956,-12.614604,-11.760496,temptation
7957,-4.3272266,-2.6276789,tempted
7958,13.304768,-42.0687,tend
7959,-9.945778,-14.028458,tendency
7960,-44.153248,-38.21591,tender
7961,-9.775907,-14.173521,tends
7962,-18.919962,59.513462,tennessee
7963,32.49793,-0.22677666,tennis
7964,-4.2180943,4.2837796,tense
7965,-39.71146,-16.216972,tension
7966,15.827669,-15.551993,tent
7967,-50.671677,-30.128675,teresa
7968,22.941032,-43.67634,term
7969,-24.731123,25.286402,terminal
7970,-13.081948,-39.177414,terms
7971,31.763653,-38.508762,terrible
7972,12.704614,-1.4018202,terribly
7973,-32.22472,-5.1816854,terrified
7974,-39.306152,-24.047134,terror
7975,-40.498222,-25.191755,terrorism
7976,-40.60568,-24.59419,terrorist
7977,-40.47515,-24.84177,terrorists
7978,1.0777175,51.763313,terry
7979,45.147705,3.3418558,test
7980,-22.126274,-21.6899,testament
7981,-7.570911,-27.525633,tested
7982,-4.84046,-37.221664,testing
7983,43.250507,4.4714885,tests
7984,-16.747849,60.038055,texas
7985,9.629495,-38.178307,text
7986,38.9489,5.1789985,textbook
7987,48.149803,34.452675,th
7988,42.864315,28.940262,tha
7989,-62.840317,26.799604,thai
7990,57.559456,-30.93674,thank
7991,-6.2619314,6.8232155,thanked
7992,-3.489162,-6.107987,thankful
7993,15.155829,-10.710137,thankfully
7994,57.559723,-30.92927,thanks
7995,8.41951,26.483534,thanksgiving
7996,-11.108577,35.789913,thankyou
7997,46.138325,32.155678,thanx
7998,41.110775,33.948505,thas
7999,56.9254,-36.118156,thats
8000,25.90172,4.0104237,theater
8001,25.88398,4.055536,theatre
8002,-56.727573,-21.228302,thee
8003,-1.515315,-4.458408,theirs
8004,25.792742,-4.7443457,theme
8005,-8.995025,-22.90408,themes
8006,31.41322,30.33254,theo
8007,-12.874521,-24.658846,theories
8008,22.53411,-43.636192,theory
8009,51.71811,35.39223,ther
8010,-42.7432,-15.768193,therapy
8011,-54.281773,-20.187876,thereof
8012,47.306625,-17.947754,theres
8013,24.756372,12.487944,theyre
8014,-23.79914,11.507411,thief
8015,8.858203,-0.6590709,thier
8016,-55.603073,-1.6098131,thighs
8017,55.616222,-39.72327,thing
8018,6.998389,22.531294,thingie
8019,-48.123005,13.56492,thingies
8020,54.437992,-41.00044,things
8021,47.87517,-9.969717,thingy
8022,-6.461833,19.97323,thingys
8023,56.235214,-40.08862,think
8024,42.83227,28.105202,thinkin
8025,49.53469,-40.949375,thinking
8026,42.98154,-19.912521,thinks
8027,-52.409122,19.222359,thirsty
8028,1.6912111,13.4768915,thirteen
8029,15.6883,-8.7107935,thirty
8030,55.588837,17.622578,thn
8031,40.645016,31.971668,thnx
8032,51.484173,-15.922127,tho
8033,3.7247274,60.16296,thomas
8034,2.9307904,46.41614,thompson
8035,-69.77556,-4.227889,thong
8036,4.8935547,-7.6440177,thoroughly
8037,47.526012,26.507704,thot
8038,-56.76336,-21.398375,thou
8039,54.20031,-39.45592,thought
8040,-8.250986,-2.598923,thoughtful
8041,24.573092,-50.66528,thoughts
8042,17.823097,-53.300697,thousand
8043,-25.468079,-43.305138,thousands
8044,2.1526995,-31.429773,thread
8045,-40.14015,-24.133392,threat
8046,-33.924435,-25.17606,threatened
8047,-34.019875,-25.074596,threatening
8048,-36.002335,-24.22412,threats
8049,22.405058,-27.788557,threw
8050,-34.463867,-4.2874923,thrill
8051,8.8994,24.85722,thrilled
8052,-31.076942,-58.038357,throat
8053,24.415342,-25.137568,throw
8054,22.643333,-27.305641,throwing
8055,20.61615,-24.52897,thrown
8056,-30.13735,7.1823153,throws
8057,57.581882,12.165454,tht
8058,-55.303,-5.455579,thumb
8059,-12.113591,15.975252,thumbs
8060,-45.06644,-45.050274,thunder
8061,52.76448,29.691656,thurs
8062,44.57712,-24.854452,thursday
8063,49.75032,21.90001,thx
8064,-56.79295,-21.39491,thy
8065,18.867332,70.150764,ti
8066,44.188713,57.29655,tian
8067,-13.387169,32.314842,tic
8068,-18.509571,4.1568,tick
8069,5.112093,15.599591,ticked
8070,-2.5254571,-49.3709,ticket
8071,-2.4456012,-49.41151,tickets
8072,-12.931472,18.434946,tickle
8073,-45.4946,-41.48623,tide
8074,-69.27633,-8.282063,tie
8075,13.245815,-23.111618,tied
8076,-22.76689,-14.250833,ties
8077,12.076746,41.61814,tiff
8078,13.216924,52.41866,tiffany
8079,-30.097597,23.315401,tiger
8080,-31.202688,-51.334812,tight
8081,-49.052696,-4.8794255,tightly
8082,57.043644,9.173453,til
8083,50.64333,-23.755686,till
8084,61.09984,-4.636107,tim
8085,56.404186,-39.411007,time
8086,49.852245,-38.00632,times
8087,4.6685905,-2.3697786,timing
8088,5.445526,43.159054,timmy
8089,20.489605,42.234356,timothy
8090,28.781881,30.576792,tin
8091,14.544184,49.644558,tina
8092,45.913242,51.67503,ting
8093,59.27625,14.99266,tink
8094,18.305735,-26.397581,tiny
8095,-50.519848,1.6602377,tip
8096,-3.9564679,0.4942649,tips
8097,-37.0707,9.187197,tire
8098,51.231102,-23.841105,tired
8099,-36.601933,8.958396,tires
8100,45.72593,14.864984,tiring
8101,59.55228,14.500919,tis
8102,-53.46891,-4.643418,tissue
8103,-20.573587,28.306932,titanic
8104,41.737305,-48.262913,title
8105,-3.426181,-27.096867,titled
8106,-1.8587353,-27.48768,titles
8107,11.302803,41.31611,tj
8108,33.87943,30.317696,tk
8109,30.087505,25.476753,tm
8110,61.16221,20.443935,tml
8111,61.21834,20.906536,tmr
8112,-68.866356,26.303139,toast
8113,3.998229,48.50846,toby
8114,-13.606347,32.277016,toc
8115,61.22812,18.510849,todae
8116,56.61216,-38.31766,today
8117,17.401741,15.658152,todays
8118,-0.3896326,51.942146,todd
8119,16.948881,71.23152,todo
8120,-57.400513,-6.4130735,toe
8121,-54.649445,-2.64562,toes
8122,-64.41323,25.99405,tofu
8123,34.84747,-17.830364,toilet
8124,59.970272,18.100088,tok
8125,56.553375,21.034254,toking
8126,-23.300972,22.544708,tokyo
8127,53.8923,-33.183018,told
8128,0.005456513,-4.1094584,tolerate
8129,24.969175,59.539482,toll
8130,61.53816,-6.4833775,tom
8131,11.724385,23.561405,tomarrow
8132,-68.31213,27.368862,tomato
8133,18.936325,14.88892,tommorow
8134,18.730932,15.047549,tommorrow
8135,6.230059,53.69322,tommy
8136,59.76325,23.148077,tomolo
8137,43.790955,24.298536,tomoro
8138,18.709969,14.987015,tomorow
8139,49.69185,-32.213905,tomorrow
8140,19.56697,12.957862,ton
8141,5.640075,-5.4331474,tone
8142,56.205944,51.00576,tong
8143,-32.373558,-56.067005,tongue
8144,49.58983,-31.837027,tonight
8145,43.484173,26.55009,tonite
8146,29.308859,-21.540173,tons
8147,8.117394,56.360653,tony
8148,22.359287,26.797024,toodles
8149,52.85293,-34.643566,took
8150,-4.4947915,-39.353065,tool
8151,-7.8173027,-54.329826,tools
8152,-55.284107,-4.807225,tooth
8153,21.353935,-42.433178,topic
8154,-15.413798,-44.854897,topics
8155,-70.91107,-5.4182415,tops
8156,-47.43784,-0.22806212,tore
8157,7.3825283,39.000294,tori
8158,-34.863018,-39.83926,torment
8159,-53.982594,-10.919554,torn
8160,-30.885883,16.03615,tornado
8161,-15.725097,58.447063,toronto
8162,-31.50486,-28.713745,torture
8163,-32.32836,-27.892115,tortured
8164,-39.38417,-3.3271291,toss
8165,-39.56916,1.339897,tossed
8166,57.356823,16.151379,tot
8167,33.315193,-40.144238,total
8168,51.80122,-26.661804,totally
8169,11.426687,18.328539,totaly
8170,23.909744,-56.265152,touch
8171,8.463393,-15.012775,touched
8172,-35.857334,-1.5457854,touches
8173,8.454457,-14.984787,touching
8174,24.535276,-41.75685,tough
8175,27.828842,-9.451363,tour
8176,-2.9059353,31.245043,tournament
8177,-54.37479,6.6035957,towel
8178,-53.772438,7.1695046,towels
8179,20.209461,-13.036076,tower
8180,-28.551853,16.607489,towers
8181,37.220615,-26.832296,town
8182,-48.59168,19.822119,toxic
8183,-45.740376,17.012037,toy
8184,-45.78065,16.767508,toys
8185,29.793,26.223886,tp
8186,-35.42335,-1.9940678,trace
8187,23.985481,-34.42595,track
8188,-23.001934,39.424446,tracks
8189,7.253523,52.785797,tracy
8190,-27.375645,-38.587067,trade
8191,-12.534323,54.01751,traded
8192,-21.807077,14.359025,trading
8193,-18.127392,-5.093389,tradition
8194,-12.908187,-29.981169,traditional
8195,19.26545,-10.546162,traffic
8196,-4.0555983,-14.84715,tragedy
8197,-3.996688,-14.828482,tragic
8198,-5.975536,10.493735,trail
8199,-24.407656,23.56419,trailer
8200,35.757736,-22.437824,train
8201,-21.56185,9.040305,trained
8202,37.151722,11.568981,training
8203,-31.761578,12.622033,trains
8204,-9.463058,-16.630487,traits
8205,-12.002622,30.742104,tramp
8206,-37.89706,16.06574,trampoline
8207,-24.567486,3.246208,transfer
8208,-20.202713,2.413226,transition
8209,-3.3608701,-22.93539,translate
8210,-3.9628458,-22.985107,translated
8211,-11.135954,38.326473,translation
8212,-26.617512,-2.304351,transport
8213,-33.25222,7.005899,transportation
8214,-37.222282,3.6134071,trap
8215,-37.636288,-40.412918,trapped
8216,-53.556137,9.459187,trash
8217,2.6676857,20.634838,trashed
8218,26.023708,-11.451967,travel
8219,-32.15367,17.407217,traveling
8220,-31.63503,12.680425,travelling
8221,10.449252,54.070854,travis
8222,-62.8407,19.195877,tray
8223,-3.7173977,-7.631902,treasure
8224,36.370327,-11.684149,treat
8225,-0.69129467,-2.8951194,treated
8226,-0.9906946,-2.9004495,treating
8227,-42.202255,-18.768085,treatment
8228,-1.1494676,-2.808357,treats
8229,17.68326,-26.842607,tree
8230,-43.036694,-48.5172,trees
8231,-23.179714,23.376074,trek
8232,-14.456965,-5.4236536,trend
8233,1.0338498,44.84939,trent
8234,19.359425,68.32029,tres
8235,9.020816,52.13498,trevor
8236,-21.44945,-12.790791,trial
8237,-8.829736,-10.789315,trials
8238,-18.66938,11.7832775,triangle
8239,-27.54333,39.888218,tribute
8240,7.635248,0.5695684,trick
8241,7.641532,0.60912734,tricks
8242,-15.6206875,6.9914346,tricky
8243,41.504208,-32.901253,tried
8244,19.92024,-20.234713,tries
8245,-41.958946,5.860328,trigger
8246,-24.51228,26.8444,trilogy
8247,-27.44639,40.26269,trio
8248,43.704422,-25.928942,trip
8249,-7.1402283,30.763708,triple
8250,-9.154315,22.616955,tripod
8251,-46.536892,0.7989145,tripped
8252,10.691746,30.427052,trips
8253,12.051799,38.672153,tristan
8254,-10.325697,-5.8952317,trivial
8255,-18.31273,43.18911,trombone
8256,-40.807785,-25.272593,troops
8257,-4.552838,32.256046,trophy
8258,31.122717,-36.880165,trouble
8259,-3.9466295,-9.567243,troubled
8260,-3.1178477,-9.538455,troubles
8261,-70.067764,-4.620327,trousers
8262,-24.083874,28.383148,troy
8263,21.989445,-14.272666,truck
8264,-34.601486,9.638856,trucks
8265,31.350626,-46.60933,true
8266,-6.75756,-13.333615,truely
8267,30.037945,-46.677303,truly
8268,-18.301117,43.332233,trumpet
8269,-42.836132,4.3119607,trunk
8270,25.707426,-48.534004,trust
8271,-5.0095906,-8.35218,trusted
8272,-5.7935596,-5.0164003,trusting
8273,-6.3966637,-2.5888772,trustworthy
8274,21.526339,-51.83361,truth
8275,-2.467822,-4.5971284,truthfully
8276,51.19924,-41.339516,try
8277,-0.7416934,18.38862,tryed
8278,43.16706,28.452475,tryin
8279,50.405956,-40.68041,trying
8280,-1.292044,28.48903,tryouts
8281,25.363438,34.619778,tsk
8282,61.691273,14.099297,tt
8283,52.998825,21.583467,tts
8284,22.844255,25.325993,ttyl
8285,18.802332,69.62956,tu
8286,-57.555523,6.0281467,tub
8287,-49.85162,4.214292,tube
8288,-12.494321,17.485786,tuck
8289,-9.924289,32.89676,tucker
8290,52.778507,29.682049,tues
8291,44.547264,-24.86717,tuesday
8292,3.8338525,25.728207,tuesdays
8293,47.949066,15.096646,tuition
8294,-57.070698,-3.95237,tummy
8295,-64.507614,25.594887,tuna
8296,-19.933186,40.516994,tune
8297,-0.7708388,0.27623495,tuned
8298,-22.419428,40.42488,tunes
8299,-37.716908,0.99181956,tunnel
8300,-67.918846,27.145275,turkey
8301,44.725063,-37.907196,turn
8302,39.831005,-32.115524,turned
8303,29.79977,-33.552227,turning
8304,36.31646,-32.79596,turns
8305,-42.78918,21.226292,turtle
8306,-30.134743,25.386997,turtles
8307,43.07706,9.04007,tutor
8308,41.827076,10.803213,tutorial
8309,41.55235,10.936749,tutorials
8310,47.159737,-32.45238,tv
8311,-17.52514,30.97248,twain
8312,17.810774,30.236794,twas
8313,33.665844,-33.406574,twice
8314,2.6944087,52.653625,twin
8315,-10.070552,55.97674,twins
8316,-49.554897,-1.5553365,twist
8317,7.831351,-49.830647,twisted
8318,40.31869,34.029976,txt
8319,31.961105,-32.772667,tyke
8320,9.193351,50.847397,tyler
8321,52.56653,33.77736,tym
8322,38.464638,-42.361767,type
8323,7.8269043,-32.68547,typed
8324,-8.143095,-31.627703,types
8325,7.4709105,-17.906816,typical
8326,-15.702952,-18.664312,typically
8327,43.979546,-12.29906,typing
8328,-4.7800956,14.769653,uber
8329,46.593655,-14.330357,ugh
8330,39.681446,-17.425856,ugly
8331,49.49511,-13.165932,uh
8332,27.485378,16.122875,uhh
8333,16.217346,21.232765,uhhh
8334,16.162535,21.104471,uhm
8335,-45.23157,40.456814,uk
8336,4.926666,-21.776022,ultimate
8337,-16.369715,-32.588432,ultimately
8338,-1.1230326,21.18119,ultra
8339,51.067894,-14.110385,um
8340,-44.35931,9.81314,umbrella
8341,49.392815,-13.608274,umm
8342,27.507998,16.059118,ummm
8343,16.392254,21.297112,ummmm
8344,16.96549,71.33156,una
8345,12.469769,-49.339146,unable
8346,-15.756995,0.8219529,unaware
8347,-44.334293,-14.331723,unbearable
8348,-14.483801,6.831745,unbelievable
8349,-3.028863,5.4483256,unbelievably
8350,32.793938,6.1430883,uncle
8351,32.07641,7.9846025,uncles
8352,7.3075175,-9.277131,uncomfortable
8353,26.516508,60.65459,und
8354,-24.542023,-5.879588,underground
8355,-44.42325,-50.14009,underneath
8356,31.711945,-46.127167,understand
8357,-11.9042845,-5.858994,understandable
8358,-14.833827,-40.02921,understanding
8359,1.0423627,-5.9612837,understands
8360,1.9196626,-20.678305,understood
8361,-72.00468,-6.1571436,underwear
8362,17.256239,14.068377,uneventful
8363,4.1039577,-3.0697305,unexpected
8364,1.0081594,-3.1856816,unfair
8365,-0.6658568,-11.886569,unfortunate
8366,25.07576,-38.416306,unfortunately
8367,-4.799683,3.0540187,unfortunatly
